com.samsung.shealth.step_daily_trend,6100041,6
create_time,distance,count,source_type,day_time,speed,deviceuuid,pkg_name,update_time,binning_data,datauuid,calorie,source_pkg_name
2020-04-25 09:54:49.728,587.58716,680,-2,1587772800000,1.896281,VfS0qUERdZ,com.sec.android.app.shealth,2020-04-25 20:49:09.826,a446b587-07bc-4e40-80b3-43751398f870.binning_data.json,a446b587-07bc-4e40-80b3-43751398f870,28.249193,com.sec.android.app.shealth,
2020-04-30 11:55:28.850,317.37894,323,-2,1588204800000,2.0207906,VfS0qUERdZ,com.sec.android.app.shealth,2020-04-30 20:15:40.666,0b586456-9dd8-4563-8025-51527c2b89b2.binning_data.json,0b586456-9dd8-4563-8025-51527c2b89b2,17.097029,com.sec.android.app.shealth,
2020-04-28 07:09:11.734,310.4783,360,-2,1588032000000,1.9794366,VfS0qUERdZ,com.sec.android.app.shealth,2020-04-28 19:39:36.592,755fa9ce-e4be-4a4c-ad2d-96e58251341f.binning_data.json,755fa9ce-e4be-4a4c-ad2d-96e58251341f,15.539743,com.sec.android.app.shealth,
2020-05-01 22:00:01.610,101.74303,122,0,1588291200000,2.8239498,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-01 22:00:01.610,6f2fab49-ac13-498c-a4a0-f5d0212bdd3b.binning_data.json,6f2fab49-ac13-498c-a4a0-f5d0212bdd3b,4.859966,com.sec.android.app.shealth,
2020-05-08 09:03:41.215,41.374466,47,-2,1588896000000,1.926996,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-08 19:40:31.557,0009a90c-029c-4ce0-926b-5b1ab6ac4472.binning_data.json,0009a90c-029c-4ce0-926b-5b1ab6ac4472,2.1658888,com.sec.android.app.shealth,
2020-04-17 22:00:02.650,152.31847,150,0,1587081600000,5.85949,yFuc3cHWzI,com.sec.android.app.shealth,2020-04-17 22:00:02.650,24dcc987-42f4-4a8a-8500-69946c8f5768.binning_data.json,24dcc987-42f4-4a8a-8500-69946c8f5768,8.903533,com.sec.android.app.shealth,
2020-04-30 22:04:06.705,101.74303,122,-2,1588291200000,1.8791882,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-01 19:36:29.189,47a4094a-cf09-4dae-88a7-dd3cbc16c0ca.binning_data.json,47a4094a-cf09-4dae-88a7-dd3cbc16c0ca,4.859966,com.sec.android.app.shealth,
2020-05-03 09:31:03.464,441.7236,534,-2,1588464000000,1.7478789,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-03 18:57:21.693,71c26ade-7a81-4da4-b984-1be6c362612b.binning_data.json,71c26ade-7a81-4da4-b984-1be6c362612b,20.447021,com.sec.android.app.shealth,
2020-05-11 14:27:25.475,501.11664,555,-2,1589155200000,1.938523,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-11 22:00:18.031,aeb99a76-3c63-4a07-8161-240716eff021.binning_data.json,aeb99a76-3c63-4a07-8161-240716eff021,24.908691,com.sec.android.app.shealth,
2020-04-20 22:00:54.891,745.0517,809,0,1587340800000,3.7117178,yFuc3cHWzI,com.sec.android.app.shealth,2020-04-20 22:00:54.891,6fbca5d5-64c8-4a3b-b370-41e4cefc0bee.binning_data.json,6fbca5d5-64c8-4a3b-b370-41e4cefc0bee,38.951847,com.sec.android.app.shealth,
2019-12-28 23:00:02.723,6381.8223,8232,0,1577491200000,4.5747576,yFuc3cHWzI,com.sec.android.app.shealth,2019-12-28 23:00:02.723,f98515c7-ac94-4c09-93f5-4fce504702e8.binning_data.json,f98515c7-ac94-4c09-93f5-4fce504702e8,297.08588,com.sec.android.app.shealth,
2020-05-04 22:00:02.381,598.7605,668,0,1588550400000,4.9437556,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-04 22:00:02.381,f800aea1-4247-42dd-a634-a1eedcb5454b.binning_data.json,f800aea1-4247-42dd-a634-a1eedcb5454b,31.20257,com.sec.android.app.shealth,
2020-05-04 06:51:54.306,598.7605,668,-2,1588550400000,2.1573532,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-04 21:57:26.787,8023c7a8-7c8e-449d-9525-ee0d31ff9ff7.binning_data.json,8023c7a8-7c8e-449d-9525-ee0d31ff9ff7,31.20257,com.sec.android.app.shealth,
2020-05-14 11:24:42.472,211.47214,241,-2,1589414400000,1.7360942,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-14 21:17:28.397,6cc561bd-238a-4219-b60f-f3e64fbcf9b5.binning_data.json,6cc561bd-238a-4219-b60f-f3e64fbcf9b5,11.595681,com.sec.android.app.shealth,
2019-12-31 23:00:01.395,838.58344,931,0,1577750400000,5.591721,yFuc3cHWzI,com.sec.android.app.shealth,2019-12-31 23:00:01.395,da6c0462-4367-4075-8185-4e76b7156a7a.binning_data.json,da6c0462-4367-4075-8185-4e76b7156a7a,42.37106,com.sec.android.app.shealth,
2020-04-23 22:00:01.799,532.40497,621,0,1587600000000,3.7104855,yFuc3cHWzI,com.sec.android.app.shealth,2020-04-23 22:00:01.799,2f577744-cab7-491d-b3ac-9b480f664ea5.binning_data.json,2f577744-cab7-491d-b3ac-9b480f664ea5,26.08112,com.sec.android.app.shealth,
2020-05-17 15:35:01.405,160.3367,178,-2,1589673600000,1.8571858,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-17 21:10:06.337,5f477a4c-ce16-49c6-8e08-8063e0940b19.binning_data.json,5f477a4c-ce16-49c6-8e08-8063e0940b19,8.525236,com.sec.android.app.shealth,
2020-01-03 23:00:01.652,305.7367,362,0,1578009600000,3.7104855,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-03 23:00:01.652,b5ebb9c1-93e0-44f4-8ced-dce683059ae7.binning_data.json,b5ebb9c1-93e0-44f4-8ced-dce683059ae7,13.948185,com.sec.android.app.shealth,
2020-05-07 12:08:13.776,225.57243,255,-2,1588809600000,1.7455876,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-07 19:04:15.080,43bdf4ce-5305-4f55-a393-ae51b22469f3.binning_data.json,43bdf4ce-5305-4f55-a393-ae51b22469f3,11.594559,com.sec.android.app.shealth,
2020-05-07 22:00:03.409,225.57243,255,0,1588809600000,3.5848286,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-07 22:00:03.409,a9adef73-4958-44b4-be1a-baab600e64ad.binning_data.json,a9adef73-4958-44b4-be1a-baab600e64ad,11.594559,com.sec.android.app.shealth,
2020-05-06 07:44:25.101,236.8695,285,-2,1588723200000,1.7678983,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-06 21:26:33.154,31f6e5a5-9df3-4370-b408-b582efde2048.binning_data.json,31f6e5a5-9df3-4370-b408-b582efde2048,11.240944,com.sec.android.app.shealth,
2020-04-26 22:02:44.386,302.89438,350,0,1587859200000,2.9889195,yFuc3cHWzI,com.sec.android.app.shealth,2020-04-26 22:02:44.386,ef2450ba-f84a-4c0e-8853-dccd18f63515.binning_data.json,ef2450ba-f84a-4c0e-8853-dccd18f63515,14.88307,com.sec.android.app.shealth,
2020-05-20 13:37:55.520,47.630157,38,-2,1589932800000,3.2390802,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-20 22:00:02.637,dd52cfbb-c6cc-4b46-af73-9df9c631d6bf.binning_data.json,dd52cfbb-c6cc-4b46-af73-9df9c631d6bf,2.9864042,com.sec.android.app.shealth,
2020-04-29 22:00:01.404,453.89175,501,0,1588118400000,2.952115,yFuc3cHWzI,com.sec.android.app.shealth,2020-04-29 22:00:01.404,ed679e7d-b31f-4b0d-81c0-21746121f2c6.binning_data.json,ed679e7d-b31f-4b0d-81c0-21746121f2c6,24.264513,com.sec.android.app.shealth,
2020-05-10 10:36:56.838,385.09235,420,-2,1589068800000,2.0551186,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-10 21:44:46.439,0cb98275-a005-45f5-a2b2-64ad703f5829.binning_data.json,0cb98275-a005-45f5-a2b2-64ad703f5829,20.894215,com.sec.android.app.shealth,
2020-05-08 22:55:38.405,306.64453,360,-2,1588982400000,1.867279,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-09 20:49:17.369,db103e51-a317-4712-8412-9bdfb5086e7c.binning_data.json,db103e51-a317-4712-8412-9bdfb5086e7c,14.996079,com.sec.android.app.shealth,
2020-05-23 11:31:17.750,198.34499,212,-2,1590192000000,2.1653824,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-23 20:42:15.585,8776720c-39da-4e20-a8f4-5586b267ec05.binning_data.json,8776720c-39da-4e20-a8f4-5586b267ec05,11.203786,com.sec.android.app.shealth,
2020-01-06 23:00:05.148,2326.2153,2713,0,1578268800000,3.3629072,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-06 23:00:05.148,d62232d9-aa8e-4fee-ad25-1574e04ce8d2.binning_data.json,d62232d9-aa8e-4fee-ad25-1574e04ce8d2,115.09826,com.sec.android.app.shealth,
2020-05-10 22:01:00.449,385.09235,420,0,1589068800000,5.9851356,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-10 22:01:00.449,d5187044-16c5-46eb-9d71-703b7af890b5.binning_data.json,d5187044-16c5-46eb-9d71-703b7af890b5,20.894215,com.sec.android.app.shealth,
2020-05-02 22:00:11.568,117.59172,128,0,1588377600000,3.7037644,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-02 22:00:11.568,3da17734-d3a8-48db-ad48-e2aeaab6d6fb.binning_data.json,3da17734-d3a8-48db-ad48-e2aeaab6d6fb,5.834727,com.sec.android.app.shealth,
2020-05-12 10:17:21.661,782.6643,888,-2,1589241600000,2.028502,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-12 21:53:26.188,b054b854-18fe-48de-9aba-75e700cadc48.binning_data.json,b054b854-18fe-48de-9aba-75e700cadc48,37.96794,com.sec.android.app.shealth,
2020-05-13 06:38:56.923,278.97513,289,-2,1589328000000,2.1168573,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-13 19:06:48.800,d32fc539-8ec2-421d-917a-c9c86b01f403.binning_data.json,d32fc539-8ec2-421d-917a-c9c86b01f403,14.799904,com.sec.android.app.shealth,
2020-05-13 22:00:01.470,278.97513,289,0,1589328000000,6.9163556,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-13 22:00:01.470,da81799b-0fb5-4425-b198-6ed6d943c281.binning_data.json,da81799b-0fb5-4425-b198-6ed6d943c281,14.799904,com.sec.android.app.shealth,
2020-05-26 08:24:04.901,314.99384,380,-2,1590451200000,1.7986172,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-26 20:51:39.497,9f8bca90-b56c-4806-a308-b7912143e541.binning_data.json,9f8bca90-b56c-4806-a308-b7912143e541,14.422468,com.sec.android.app.shealth,
2020-01-09 23:00:01.594,594.7491,687,0,1578528000000,6.05186,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-09 23:00:01.594,27a042bd-c819-4ac9-b83a-8d59ef22e939.binning_data.json,27a042bd-c819-4ac9-b83a-8d59ef22e939,29.307632,com.sec.android.app.shealth,
2020-05-16 16:13:05.800,28.722702,34,-2,1589587200000,1.7564415,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-16 22:00:03.500,c1a730d3-357d-4817-922e-23c016fe66c0.binning_data.json,c1a730d3-357d-4817-922e-23c016fe66c0,1.3921394,com.sec.android.app.shealth,
2020-05-05 22:00:01.584,136.59735,166,0,1588636800000,2.033294,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-05 22:00:01.584,4f8500d3-2a1e-49d3-99a2-168e809bdfcf.binning_data.json,4f8500d3-2a1e-49d3-99a2-168e809bdfcf,6.523594,com.sec.android.app.shealth,
2020-05-15 18:21:03.437,205.07082,243,-2,1589500800000,1.6774065,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-15 20:05:33.373,529acfeb-ae15-4870-a50c-ca2c62ee947d.binning_data.json,529acfeb-ae15-4870-a50c-ca2c62ee947d,10.357899,com.sec.android.app.shealth,
2020-05-16 22:00:02.555,28.722702,34,0,1589587200000,3.0839257,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-16 22:00:02.555,772c708f-8a32-430d-82dc-0f5d0433ec79.binning_data.json,772c708f-8a32-430d-82dc-0f5d0433ec79,1.3921394,com.sec.android.app.shealth,
2020-05-29 07:17:30.624,278.11163,322,-2,1590710400000,1.9431301,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-29 14:14:31.457,2083c8d0-2e7e-45d7-b9d9-2f0a64511503.binning_data.json,2083c8d0-2e7e-45d7-b9d9-2f0a64511503,13.766353,com.sec.android.app.shealth,
2020-05-19 22:00:07.790,253.19586,303,0,1589846400000,2.7850716,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-19 22:00:07.790,fcf96a3d-3888-4808-ab1e-1febe6620b01.binning_data.json,fcf96a3d-3888-4808-ab1e-1febe6620b01,11.874403,com.sec.android.app.shealth,
2020-05-19 10:41:03.389,253.19586,303,-2,1589846400000,1.8506039,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-19 20:29:31.754,79226c82-dfc2-4e5f-9cb9-b9671afc6220.binning_data.json,79226c82-dfc2-4e5f-9cb9-b9671afc6220,11.874403,com.sec.android.app.shealth,
2020-05-18 07:42:06.926,539.3566,610,-2,1589760000000,1.9671481,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-18 20:54:04.938,155a6fe3-f145-4aa7-aac9-8b7d3e51a765.binning_data.json,155a6fe3-f145-4aa7-aac9-8b7d3e51a765,26.841917,com.sec.android.app.shealth,
2020-01-12 23:00:03.035,1427.6089,1706,0,1578787200000,3.4771767,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-12 23:00:03.035,b91f99d1-a05d-48bc-b037-9420f5b6c7bb.binning_data.json,b91f99d1-a05d-48bc-b037-9420f5b6c7bb,66.418106,com.sec.android.app.shealth,
2020-05-08 22:00:01.816,41.374466,47,0,1588896000000,2.703979,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-08 22:00:01.816,93721056-c0ce-402a-804b-2fe39063f409.binning_data.json,93721056-c0ce-402a-804b-2fe39063f409,2.1658888,com.sec.android.app.shealth,
2020-05-21 09:25:03.789,528.9401,639,-2,1590019200000,1.79044,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-21 20:43:25.915,07728aee-f8d5-49b2-8929-8ef3790030c4.binning_data.json,07728aee-f8d5-49b2-8929-8ef3790030c4,24.951614,com.sec.android.app.shealth,
2020-05-22 22:10:06.932,340.2079,415,0,1590105600000,3.0480325,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-22 22:10:06.932,acd09f7c-2e8d-411a-a183-b4ed955d5045.binning_data.json,acd09f7c-2e8d-411a-a183-b4ed955d5045,16.240833,com.sec.android.app.shealth,
2020-06-01 08:49:10.295,220.36755,266,-2,1590969600000,1.8042333,VfS0qUERdZ,com.sec.android.app.shealth,2020-06-01 21:01:57.376,4d959fc5-69d1-4d7c-8cad-bb5ed6986a7b.binning_data.json,4d959fc5-69d1-4d7c-8cad-bb5ed6986a7b,10.056404,com.sec.android.app.shealth,
2020-05-22 07:12:54.664,340.2079,415,-2,1590105600000,1.5223151,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-22 20:45:01.887,a50c5049-d0b3-4d86-973e-c995c81ee07e.binning_data.json,a50c5049-d0b3-4d86-973e-c995c81ee07e,16.240833,com.sec.android.app.shealth,
2020-05-24 07:59:05.473,2263.6714,2130,-2,1590278400000,2.7433596,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-24 15:34:42.041,8318ab0a-1a59-4d42-ad79-d80ed3c1807f.binning_data.json,8318ab0a-1a59-4d42-ad79-d80ed3c1807f,153.65492,com.sec.android.app.shealth,
2020-05-25 22:00:01.539,294.1149,297,0,1590364800000,5.34873,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-25 22:00:01.539,aaf11bd5-8dce-4601-a047-5d876dcbb5e4.binning_data.json,aaf11bd5-8dce-4601-a047-5d876dcbb5e4,15.931357,com.sec.android.app.shealth,
2020-05-11 22:00:17.458,501.11664,555,0,1589155200000,5.6901393,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-11 22:00:17.458,3b7d6553-a947-47e8-915f-cc9960187ddb.binning_data.json,3b7d6553-a947-47e8-915f-cc9960187ddb,24.908691,com.sec.android.app.shealth,
2020-05-27 12:46:13.168,244.42151,267,-2,1590537600000,1.9263927,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-27 21:29:10.161,df68f161-1a3a-4999-9261-63ba1b66c6db.binning_data.json,df68f161-1a3a-4999-9261-63ba1b66c6db,13.039172,com.sec.android.app.shealth,
2020-05-28 22:00:01.423,187.9871,171,0,1590624000000,4.3636436,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-28 22:00:01.423,fd9b97ee-ef71-4156-8e8f-b05a355571ae.binning_data.json,fd9b97ee-ef71-4156-8e8f-b05a355571ae,11.763844,com.sec.android.app.shealth,
2020-06-04 12:38:08.972,1092.528,1291,-2,1591228800000,1.671188,VfS0qUERdZ,com.sec.android.app.shealth,2020-06-04 19:14:41.816,d8a9bb5a-e593-4729-80ba-46b3a41fd008.binning_data.json,d8a9bb5a-e593-4729-80ba-46b3a41fd008,53.619385,com.sec.android.app.shealth,
2020-05-24 22:10:45.294,294.1149,297,-2,1590364800000,2.3953478,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-25 20:49:44.284,a56a56ac-f7c7-4f52-8dcc-0e6e76203b80.binning_data.json,a56a56ac-f7c7-4f52-8dcc-0e6e76203b80,15.931357,com.sec.android.app.shealth,
2020-05-14 22:00:02.236,211.47214,241,0,1589414400000,2.8797014,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-14 22:00:02.236,8946f060-975b-457c-a392-85e0b5b0d86c.binning_data.json,8946f060-975b-457c-a392-85e0b5b0d86c,11.595681,com.sec.android.app.shealth,
2020-06-07 08:40:44.630,1298.0275,1630,-2,1591488000000,1.5693247,VfS0qUERdZ,com.sec.android.app.shealth,2020-06-07 19:46:03.741,e3b0c147-fd60-4793-8a7f-c07d683d26dd.binning_data.json,e3b0c147-fd60-4793-8a7f-c07d683d26dd,59.14,com.sec.android.app.shealth,
2020-01-15 23:00:02.575,62.118164,69,0,1579046400000,2.4373,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-15 23:00:02.575,7e3f1019-2ea6-47bf-8f74-968ecd4c56e0.binning_data.json,7e3f1019-2ea6-47bf-8f74-968ecd4c56e0,3.3765564,com.sec.android.app.shealth,
2020-05-30 08:58:20.552,341.56305,379,-2,1590796800000,1.7752501,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-30 18:08:48.785,ebd86836-2b39-4234-bac1-1594acb6526d.binning_data.json,ebd86836-2b39-4234-bac1-1594acb6526d,17.933706,com.sec.android.app.shealth,
2020-05-28 07:51:36.967,187.9871,171,-2,1590624000000,2.4532475,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-28 17:34:20.912,3d3b10e9-ec52-44fb-8692-3fe12b3cc489.binning_data.json,3d3b10e9-ec52-44fb-8692-3fe12b3cc489,11.763844,com.sec.android.app.shealth,
2020-06-02 10:35:01.601,381.82916,396,-2,1591056000000,1.7177608,VfS0qUERdZ,com.sec.android.app.shealth,2020-06-02 15:17:02.230,3df52481-4f3c-4ae0-879a-ae0efe75939b.binning_data.json,3df52481-4f3c-4ae0-879a-ae0efe75939b,21.585728,com.sec.android.app.shealth,
2020-01-18 23:00:01.507,4414.9517,5146,0,1579305600000,4.2846828,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-18 23:00:01.507,68bc77be-cc61-4b56-aed7-c58f64d9c7a9.binning_data.json,68bc77be-cc61-4b56-aed7-c58f64d9c7a9,221.94687,com.sec.android.app.shealth,
2020-06-05 10:01:29.130,381.75092,462,-2,1591315200000,1.6865311,VfS0qUERdZ,com.sec.android.app.shealth,2020-06-05 20:07:01.036,f4b3621e-e85f-4db8-a6b7-782966182bfa.binning_data.json,f4b3621e-e85f-4db8-a6b7-782966182bfa,18.23582,com.sec.android.app.shealth,
2020-05-17 22:00:01.773,160.3367,178,0,1589673600000,2.569913,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-17 22:00:01.773,d1cb0c8a-69fc-46fe-81e9-51189cb3fff9.binning_data.json,d1cb0c8a-69fc-46fe-81e9-51189cb3fff9,8.525236,com.sec.android.app.shealth,
2020-05-31 08:07:22.987,3429.6191,3810,-2,1590883200000,1.8732035,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-31 21:59:02.980,a0e4cc1a-3cae-430e-87bc-4f139ec9e1ef.binning_data.json,a0e4cc1a-3cae-430e-87bc-4f139ec9e1ef,194.66228,com.sec.android.app.shealth,
2020-06-08 12:37:59.861,180.65967,201,-2,1591574400000,2.1104827,VfS0qUERdZ,com.sec.android.app.shealth,2020-06-08 20:12:38.689,0cbc7aa5-b165-4937-9afc-9c6425864089.binning_data.json,0cbc7aa5-b165-4937-9afc-9c6425864089,8.868955,com.sec.android.app.shealth,
2020-01-21 23:00:01.382,5918.431,7075,0,1579564800000,6.9444447,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-21 23:00:01.382,26dfad7c-1e5a-432d-8150-0d232d3768d3.binning_data.json,26dfad7c-1e5a-432d-8150-0d232d3768d3,284.59033,com.sec.android.app.shealth,
2020-05-31 22:00:13.089,3429.6191,3810,0,1590883200000,3.4245682,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-31 22:00:13.089,ef83ddec-18fa-41c9-9ead-289d4c203585.binning_data.json,ef83ddec-18fa-41c9-9ead-289d4c203585,194.66228,com.sec.android.app.shealth,
2020-06-11 07:24:59.345,273.2639,248,-2,1591833600000,2.4870527,VfS0qUERdZ,com.sec.android.app.shealth,2020-06-11 19:11:49.905,edaa6a51-5fd6-46d6-91b4-fb7a87ba99c6.binning_data.json,edaa6a51-5fd6-46d6-91b4-fb7a87ba99c6,15.639431,com.sec.android.app.shealth,
2020-05-20 22:00:01.666,47.630157,38,0,1589932800000,5.4676776,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-20 22:00:01.666,8b7642ca-c28a-4fac-8bed-7e270d56d7c4.binning_data.json,8b7642ca-c28a-4fac-8bed-7e270d56d7c4,2.9864042,com.sec.android.app.shealth,
2020-06-03 09:33:54.522,960.0342,1160,-2,1591142400000,1.7304175,VfS0qUERdZ,com.sec.android.app.shealth,2020-06-03 22:00:02.711,53cfc2a7-7070-406c-976e-ef1bd78d4c5d.binning_data.json,53cfc2a7-7070-406c-976e-ef1bd78d4c5d,46.626637,com.sec.android.app.shealth,
2020-01-24 23:00:01.746,6985.1562,8177,0,1579824000000,6.8523917,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-24 23:00:01.746,cc4445c1-0763-476c-8afb-a5642629b41b.binning_data.json,cc4445c1-0763-476c-8afb-a5642629b41b,353.1726,com.sec.android.app.shealth,
2020-06-03 22:00:01.785,960.0342,1160,0,1591142400000,5.1982102,yFuc3cHWzI,com.sec.android.app.shealth,2020-06-03 22:00:01.785,9218fbce-dba3-4388-aa20-25e8e10d22a8.binning_data.json,9218fbce-dba3-4388-aa20-25e8e10d22a8,46.626637,com.sec.android.app.shealth,
2020-05-23 22:00:01.553,198.34499,212,0,1590192000000,5.9815793,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-23 22:00:01.553,0d88ca85-e68a-44a3-9d78-a64b36fa3d31.binning_data.json,0d88ca85-e68a-44a3-9d78-a64b36fa3d31,11.203786,com.sec.android.app.shealth,
2020-06-14 08:18:26.873,180.89447,223,-2,1592092800000,1.7459917,VfS0qUERdZ,com.sec.android.app.shealth,2020-06-14 19:07:35.632,56d6413f-c070-42a4-b8b4-a4ca55d7d7c0.binning_data.json,56d6413f-c070-42a4-b8b4-a4ca55d7d7c0,8.193758,com.sec.android.app.shealth,
2020-06-06 10:50:38.347,373.32233,419,-2,1591401600000,1.5855131,VfS0qUERdZ,com.sec.android.app.shealth,2020-06-06 20:59:20.812,0e000b55-0407-40ba-9c6f-2e95156a9f06.binning_data.json,0e000b55-0407-40ba-9c6f-2e95156a9f06,19.845467,com.sec.android.app.shealth,
2020-06-06 22:00:01.398,373.32233,419,0,1591401600000,3.5333645,yFuc3cHWzI,com.sec.android.app.shealth,2020-06-06 22:00:01.398,7219bd6b-be6e-4213-bda6-42f7251e2692.binning_data.json,7219bd6b-be6e-4213-bda6-42f7251e2692,19.845467,com.sec.android.app.shealth,
2020-05-26 22:00:01.648,314.99384,380,0,1590451200000,3.2744927,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-26 22:00:01.648,b0bb8d98-f5ce-4f11-a84e-e90524597968.binning_data.json,b0bb8d98-f5ce-4f11-a84e-e90524597968,14.422468,com.sec.android.app.shealth,
2020-06-17 12:36:54.372,165.61574,207,-2,1592352000000,1.4807044,VfS0qUERdZ,com.sec.android.app.shealth,2020-06-17 18:39:44.379,96468067-70ae-46aa-8101-4f48e56dcb80.binning_data.json,96468067-70ae-46aa-8101-4f48e56dcb80,7.6711164,com.sec.android.app.shealth,
2020-01-27 23:00:01.672,3954.1426,4862,0,1580083200000,4.494417,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-27 23:00:01.672,376f681a-0382-4b45-9638-56ad38454f64.binning_data.json,376f681a-0382-4b45-9638-56ad38454f64,188.62463,com.sec.android.app.shealth,
2020-06-09 22:00:02.994,215.57205,232,0,1591660800000,3.8034728,yFuc3cHWzI,com.sec.android.app.shealth,2020-06-09 22:00:02.994,56f0864b-c9fd-4de6-915a-248b076425ac.binning_data.json,56f0864b-c9fd-4de6-915a-248b076425ac,11.983677,com.sec.android.app.shealth,
2020-06-10 13:25:27.486,302.26266,340,-2,1591747200000,2.0842092,VfS0qUERdZ,com.sec.android.app.shealth,2020-06-10 19:19:47.829,ee6ae0b5-7ba5-4c4e-a5a0-8885c3156047.binning_data.json,ee6ae0b5-7ba5-4c4e-a5a0-8885c3156047,15.198023,com.sec.android.app.shealth,
2020-06-09 15:13:44.242,215.57205,232,-2,1591660800000,1.9809436,VfS0qUERdZ,com.sec.android.app.shealth,2020-06-09 20:37:37.601,5a820dc2-6cf3-43be-8b64-a9bc33657466.binning_data.json,5a820dc2-6cf3-43be-8b64-a9bc33657466,11.983677,com.sec.android.app.shealth,
2020-05-29 22:00:01.333,278.11163,322,0,1590710400000,3.3570826,yFuc3cHWzI,com.sec.android.app.shealth,2020-05-29 22:00:01.333,12d539c5-f5fd-4a51-998f-e5639f28164c.binning_data.json,12d539c5-f5fd-4a51-998f-e5639f28164c,13.766353,com.sec.android.app.shealth,
2020-06-20 07:26:01.272,240.2714,280,-2,1592611200000,1.6749642,VfS0qUERdZ,com.sec.android.app.shealth,2020-06-20 19:33:06.358,4ed70053-7e0e-42ce-a4e2-fd97416c3641.binning_data.json,4ed70053-7e0e-42ce-a4e2-fd97416c3641,12.3720045,com.sec.android.app.shealth,
