com.samsung.shealth.tracker.pedometer_step_count,6100041,2
duration,run_step,version_code,walk_step,com.samsung.health.step_count.create_time,com.samsung.health.step_count.distance,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.custom,com.samsung.health.step_count.count,com.samsung.health.step_count.end_time,com.samsung.health.step_count.speed,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.start_time,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.update_time,com.samsung.health.step_count.datauuid,com.samsung.health.step_count.calorie,com.samsung.health.step_count.sample_position_type
60000,0,4,117,1631292114416,95.078125,UTC+0300,,117,1631291940000,1.5846354,yFuc3cHWzI,1631291880000,com.sec.android.app.shealth,1631292114416,92311387-b584-400e-bbd7-4a047663642f,4.109497,,
28673,35,4,83,1631175245578,112.875,UTC+0300,,118,1631175180000,3.9365168,yFuc3cHWzI,1631175120000,com.sec.android.app.shealth,1631175245578,193b8548-c691-4f0c-bfeb-df3e31ecf041,6.5247803,,
58564,0,4,114,1631296423144,88.4707,UTC+0300,,114,1631295960000,1.5106416,yFuc3cHWzI,1631295900000,com.sec.android.app.shealth,1631296423144,ea1a2b44-9a2c-463c-a797-cfaf76deb702,3.9761963,,
2309,0,4,6,1631430551793,16.035156,UTC+0300,,6,1631430600000,6.9444447,yFuc3cHWzI,1631430540000,com.sec.android.app.shealth,1631430551793,a48adf81-c9ac-4ef2-b62e-6a5de38f1294,1.0675049,,
58151,0,4,111,1631175245539,85.50586,UTC+0300,,111,1631175060000,1.47041,yFuc3cHWzI,1631175000000,com.sec.android.app.shealth,1631175245539,8731f67f-f8d1-4a9d-8b90-6865e90a333d,3.878296,,
14434,0,4,28,1631472900037,22.445312,UTC+0300,,28,1631472180000,1.5550259,yFuc3cHWzI,1631472120000,com.sec.android.app.shealth,1631472900037,844edc77-a2f4-4ecc-865e-30c3e64fd6a4,0.98498535,,
57316,0,4,119,1631175571881,93.30078,UTC+0300,,119,1631175480000,1.6278038,yFuc3cHWzI,1631175420000,com.sec.android.app.shealth,1631175571881,c4c617d6-10de-41cf-8610-4c08f1542f7d,4.13916,,
24211,0,4,26,1631292922341,20.705078,UTC+0300,,26,1631292960000,0.85518116,yFuc3cHWzI,1631292900000,com.sec.android.app.shealth,1631292935645,b25c72b6-91c6-4441-b68c-7d62fdec437a,0.90319824,,
60000,0,4,115,1631296423260,91.27734,UTC+0300,,115,1631296260000,1.5212891,yFuc3cHWzI,1631296200000,com.sec.android.app.shealth,1631296423260,8c339c57-9362-4db1-8049-2f048e0b440d,4.0028076,,
60000,0,4,115,1631175300301,89.69922,UTC+0300,,115,1631175360000,1.494987,yFuc3cHWzI,1631175300000,com.sec.android.app.shealth,1631175359574,7bff59ac-9fb2-435c-8a53-d05966692ce9,4.0063477,,
19069,0,4,44,1631483119287,35.710938,UTC+0300,,44,1631483160000,1.8726505,yFuc3cHWzI,1631483100000,com.sec.android.app.shealth,1631483145645,ebea4d6d-2001-4431-8b8c-37c210d78009,1.533081,,
53347,0,4,114,1631175826931,88.58203,UTC+0300,,114,1631175780000,1.660471,yFuc3cHWzI,1631175720000,com.sec.android.app.shealth,1631175826931,ee152395-4b4e-4e5e-8370-d6ad214bb9d9,3.9732666,,
7603,0,4,13,1631294058157,9.894531,UTC+0300,,13,1631294100000,1.3012384,yFuc3cHWzI,1631294040000,com.sec.android.app.shealth,1631294060985,1ab531ff-ee08-416f-99ee-09ee935c3263,0.4658203,,
45240,111,4,48,1631175826885,171.25195,UTC+0300,,159,1631175660000,3.7853687,yFuc3cHWzI,1631175600000,com.sec.android.app.shealth,1631175826885,dd7001b5-3d55-4282-bed9-a34c677c3bdf,11.012939,,
57286,23,4,93,1631519700046,102.134766,UTC+0300,,116,1631519340000,1.7828753,yFuc3cHWzI,1631519280000,com.sec.android.app.shealth,1631519700046,709f30e4-88f5-4a89-8e84-4abf1272e3e8,5.137451,,
10500,0,4,20,1631179629056,15.59375,UTC+0300,,20,1631179560000,1.4850957,yFuc3cHWzI,1631179500000,com.sec.android.app.shealth,1631179629056,cd8d847b-f6ea-4fb4-83ec-cdfc8b0d315a,0.69433594,,
32905,0,4,107,1631294515502,84.53906,UTC+0300,,107,1631294520000,2.569129,yFuc3cHWzI,1631294460000,com.sec.android.app.shealth,1631294516003,eec80d18-2d19-4ac8-9db7-d2e5b660de8a,3.7507324,,
59154,0,4,117,1631519700109,91.302734,UTC+0300,,117,1631519640000,1.5434712,yFuc3cHWzI,1631519580000,com.sec.android.app.shealth,1631519700109,d5e73ab0-1ccc-49d5-8e67-f3450f966a95,4.071045,,
58828,0,4,115,1631520649393,89.83789,UTC+0300,,115,1631519940000,1.5271233,yFuc3cHWzI,1631519880000,com.sec.android.app.shealth,1631520649393,709444d7-7c1f-454e-a880-ccfeef27eaba,4.005127,,
59604,0,4,113,1631183700040,87.4043,UTC+0300,,113,1631183640000,1.4664158,yFuc3cHWzI,1631183580000,com.sec.android.app.shealth,1631183700040,99d74417-bec0-4ab0-86eb-28faa2ee2fbc,3.942505,,
10828,7,4,12,1631310134640,19.777344,UTC+0300,,19,1631310180000,1.8263856,yFuc3cHWzI,1631310120000,com.sec.android.app.shealth,1631310134640,00272f11-0515-4590-9a38-58dd3046e31b,1.237793,,
56676,0,4,117,1631296422977,91.22656,UTC+0300,,117,1631295600000,1.6095942,yFuc3cHWzI,1631295540000,com.sec.android.app.shealth,1631296422977,dc6bdb02-bf90-4d9e-9545-b1c6a6d4a72d,4.0751953,,
22370,6,4,50,1631175973302,48.57422,UTC+0300,,56,1631175960000,2.171317,yFuc3cHWzI,1631175900000,com.sec.android.app.shealth,1631175973302,6f59c710-40c4-46f0-8392-62950fc192e4,2.390747,,
53854,0,4,115,1631520649531,90.63281,UTC+0300,,115,1631520240000,1.6829263,yFuc3cHWzI,1631520180000,com.sec.android.app.shealth,1631520649531,0ad3145d-536c-41a2-bd92-ffbf3b2bb418,4.000244,,
6329,0,4,10,1631184018713,7.5664062,UTC+0300,,10,1631183940000,1.1953617,yFuc3cHWzI,1631183880000,com.sec.android.app.shealth,1631184018713,ae5dabaa-3369-491b-991a-1aa301890387,0.35327148,,
5352,0,4,12,1631397366677,11.1640625,UTC+0300,,12,1631397420000,2.08592,yFuc3cHWzI,1631397360000,com.sec.android.app.shealth,1631397366677,405687c9-587c-41ec-bc16-87ba99bba577,0.6213379,,
57994,0,4,115,1631188386254,89.353516,UTC+0300,,115,1631188140000,1.5407152,yFuc3cHWzI,1631188080000,com.sec.android.app.shealth,1631188386254,15137a5f-50f8-4b62-86f4-d27f36e6cbe8,4.010132,,
13584,12,4,13,1631454640076,26.359375,UTC+0300,,25,1631454660000,1.9403815,yFuc3cHWzI,1631454600000,com.sec.android.app.shealth,1631454640076,b499376b-6548-4230-a55b-0cdc0779d0c7,1.7219238,,
31424,0,4,58,1631474390533,44.402344,UTC+0300,,58,1631474280000,1.4129779,yFuc3cHWzI,1631474220000,com.sec.android.app.shealth,1631474390533,d169f283-62e7-42b8-9a2c-7ab4b93110e0,2.0327148,,
58959,0,4,114,1631520649615,88.4707,UTC+0300,,114,1631520540000,1.5005441,yFuc3cHWzI,1631520480000,com.sec.android.app.shealth,1631520649615,c66e122b-89fb-48c9-8b7e-1e7f655f9243,3.9730225,,
13914,0,4,28,1631183479824,21.5,UTC+0300,,28,1631183520000,1.5451839,yFuc3cHWzI,1631183460000,com.sec.android.app.shealth,1631183488404,c22ef20d-42a3-4133-8c82-9d41c0485766,0.98205566,,
2211,5,4,0,1631188386372,4.658203,UTC+0300,,5,1631188440000,2.1067185,yFuc3cHWzI,1631188380000,com.sec.android.app.shealth,1631188386372,94ebeaa4-457e-4777-b1fa-fa6e35d72c56,0.33972168,,
57438,0,4,111,1631296423124,85.546875,UTC+0300,,111,1631295900000,1.4893634,yFuc3cHWzI,1631295840000,com.sec.android.app.shealth,1631296423124,2810ab18-6822-42a6-9c92-7238e7080470,3.8760986,,
14408,0,4,23,1631519198893,18.207031,UTC+0300,,23,1631519220000,1.2636223,yFuc3cHWzI,1631519160000,com.sec.android.app.shealth,1631519198893,0cdd575e-ac9a-4e90-b642-93a0b3e79714,0.79956055,,
13036,6,4,33,1631520823235,35.55078,UTC+0300,,39,1631520840000,2.7269323,yFuc3cHWzI,1631520780000,com.sec.android.app.shealth,1631520823235,0a1317d6-ffcf-4c0e-b731-fbd4ac9d6521,1.8470459,,
16690,5,4,29,1631533397533,27.667969,UTC+0300,,34,1631533260000,1.6576605,yFuc3cHWzI,1631533200000,com.sec.android.app.shealth,1631533397533,203466d4-ace5-4d65-b819-0e565331845d,1.3553467,,
54500,0,4,113,1631184018684,87.5,UTC+0300,,113,1631183820000,1.6054797,yFuc3cHWzI,1631183760000,com.sec.android.app.shealth,1631184018684,0273a5a2-4bb0-4360-adc3-6d5cf45d34ff,3.9421387,,
49659,0,4,111,1631296423238,85.70703,UTC+0300,,111,1631296200000,1.7258811,yFuc3cHWzI,1631296140000,com.sec.android.app.shealth,1631296423238,07dd7a08-8609-41f7-b850-c691bfe5404b,3.875122,,
58471,0,4,118,1631519700083,92.16992,UTC+0300,,118,1631519520000,1.5763135,yFuc3cHWzI,1631519460000,com.sec.android.app.shealth,1631519700083,2b38c3ba-33fe-4c3e-bed7-d49329b89807,4.1070557,,
11905,0,4,29,1631198203314,23.824219,UTC+0300,,29,1631198220000,2.0011024,yFuc3cHWzI,1631198160000,com.sec.android.app.shealth,1631198211986,77b9f6da-49cc-47cd-a594-074ba11d8ada,0.998291,,
34814,0,4,66,1631534100048,51.67578,UTC+0300,,66,1631534100000,1.484336,yFuc3cHWzI,1631534040000,com.sec.android.app.shealth,1631534100048,8f7325b5-2e79-4551-a2b4-bd7c975c0b76,2.458252,,
2752,0,4,7,1631303910897,6.126953,UTC+0300,,7,1631303940000,2.2257106,yFuc3cHWzI,1631303880000,com.sec.android.app.shealth,1631303910897,1f128dd0-8d19-461c-8115-48cb3d1e6051,0.26000977,,
3156,0,4,6,1631258475379,4.6132812,UTC+0300,,6,1631258520000,1.4614642,yFuc3cHWzI,1631258460000,com.sec.android.app.shealth,1631258475379,d9346560-3582-48a0-a6f6-518f4c2ce599,0.2097168,,
58388,0,4,120,1631520649338,94.42969,UTC+0300,,120,1631519820000,1.6172643,yFuc3cHWzI,1631519760000,com.sec.android.app.shealth,1631520649338,55393031-7ed2-4a0d-b778-5ca7ff641348,4.1730957,,
4664,0,4,6,1631184553426,4.2539062,UTC+0300,,6,1631184600000,0.9119013,yFuc3cHWzI,1631184540000,com.sec.android.app.shealth,1631184553426,9a8143ec-78e6-4234-8b96-05aa271cf105,0.22143555,,
59356,0,4,115,1631535205386,89.45703,UTC+0300,,115,1631534640000,1.507113,yFuc3cHWzI,1631534580000,com.sec.android.app.shealth,1631535205386,e5fe0aa5-ed08-4a3c-81d5-a38b985cee88,4.0081787,,
11775,0,4,12,1631274647523,9.5078125,UTC+0300,,12,1631274660000,0.80739814,yFuc3cHWzI,1631274600000,com.sec.android.app.shealth,1631274647523,835fa115-1423-4af8-873f-6b37e13edb87,0.4169922,,
59660,0,4,117,1631520649483,91.521484,UTC+0300,,117,1631520120000,1.5340506,yFuc3cHWzI,1631520060000,com.sec.android.app.shealth,1631520649483,5e31e73e-3a95-40e5-9a3d-5e8c5c4f76d2,4.071289,,
50501,0,4,101,1631188386327,78.86719,UTC+0300,,101,1631188320000,1.5616938,yFuc3cHWzI,1631188260000,com.sec.android.app.shealth,1631188386327,0d573227-5a66-4f7a-8e0e-4773c0d5a039,3.518921,,
57223,0,4,114,1631520649586,88.48047,UTC+0300,,114,1631520420000,1.5462223,yFuc3cHWzI,1631520360000,com.sec.android.app.shealth,1631520649586,9bb9d8c8-f994-4548-a75b-5f4ae88efff9,3.9761963,,
60000,0,4,116,1631535205449,90.81055,UTC+0300,,116,1631534940000,1.5135092,yFuc3cHWzI,1631534880000,com.sec.android.app.shealth,1631535205449,2b75afeb-f513-4c7d-82b5-6585f3cd19a3,4.0388184,,
42017,66,4,65,1631291700135,125.93359,UTC+0300,,131,1631291580000,2.997163,yFuc3cHWzI,1631291520000,com.sec.android.app.shealth,1631291700135,ea3308d6-4d37-442a-afdd-52ed06a1e0ff,7.389038,,
7323,0,4,8,1631384144750,7.21875,UTC+0300,,8,1631384160000,0.9856301,yFuc3cHWzI,1631384100000,com.sec.android.app.shealth,1631384145752,264ac764-f1b8-4cb8-8d1e-afc58a296f82,0.3968506,,
60000,0,4,113,1631520660160,87.46484,UTC+0300,,113,1631520720000,1.4577473,yFuc3cHWzI,1631520660000,com.sec.android.app.shealth,1631520823178,0b59c1c0-c7bc-434c-af40-54f01da49de6,3.9431152,,
2771,1,4,8,1631189349443,8.650391,UTC+0300,,9,1631189340000,3.1211185,yFuc3cHWzI,1631189280000,com.sec.android.app.shealth,1631189349443,c3f7d94c-97f5-409d-a20d-d31153c96f9c,0.4234619,,
58224,5,4,118,1631292114402,100.0918,UTC+0300,,123,1631291880000,1.7190571,yFuc3cHWzI,1631291820000,com.sec.android.app.shealth,1631292114402,1a7150d8-efb5-4e95-a53c-d82913d84d29,4.466675,,
48032,19,4,72,1631454639935,90.12891,UTC+0300,,91,1631454600000,1.8764304,yFuc3cHWzI,1631454540000,com.sec.android.app.shealth,1631454639935,41f6512e-f0ea-4c01-b2e3-d8bfb2ce3d3b,4.8095703,,
12360,0,4,29,1631533108178,23.427734,UTC+0300,,29,1631533140000,1.89536,yFuc3cHWzI,1631533080000,com.sec.android.app.shealth,1631533397496,b5d46312-ff3e-4ef3-9ca3-880d8644726f,1.0057373,,
5144,0,4,10,1631257757491,7.7441406,UTC+0300,,10,1631257800000,1.5054237,yFuc3cHWzI,1631257740000,com.sec.android.app.shealth,1631257761024,cbe8fdc7-7d0a-46e8-8290-7a78c7f63edf,0.34924316,,
7759,0,4,14,1631292791914,13.386719,UTC+0300,,14,1631292780000,1.7252829,yFuc3cHWzI,1631292720000,com.sec.android.app.shealth,1631292791914,2f23480e-3e9e-4da1-a0e6-6a98e65498de,0.79016113,,
12177,0,4,22,1631472900068,17.03125,UTC+0300,,22,1631472300000,1.3985476,yFuc3cHWzI,1631472240000,com.sec.android.app.shealth,1631472900068,d394f188-d0b3-41bf-bb3a-6b73a7e603de,0.77319336,,
3019,1,4,8,1631533397573,8.994141,UTC+0300,,9,1631533440000,2.978595,yFuc3cHWzI,1631533380000,com.sec.android.app.shealth,1631533397573,724a455f-abf5-4046-bca8-8872f13564f2,0.43237305,,
4194,8,4,6,1631274161123,20.886719,UTC+0300,,14,1631274120000,4.97982,yFuc3cHWzI,1631274060000,com.sec.android.app.shealth,1631274161123,2c907f6d-2512-49dd-b3c1-542e4d55fe88,1.4344482,,
5937,0,4,15,1631294003044,13.498047,UTC+0300,,15,1631294040000,2.2732406,yFuc3cHWzI,1631293980000,com.sec.android.app.shealth,1631294005144,f0f3016d-3898-453a-a098-81c6d46d5d1e,0.529541,,
20589,0,4,36,1631534359541,27.509766,UTC+0300,,36,1631534340000,1.3361107,yFuc3cHWzI,1631534280000,com.sec.android.app.shealth,1631534359541,7540bbf8-072b-4707-a58e-19af99d42fa3,1.2608643,,
60000,27,4,98,1631291700111,107.28516,UTC+0300,,125,1631291460000,1.7880859,yFuc3cHWzI,1631291400000,com.sec.android.app.shealth,1631291700111,b02e82e9-f2bf-4e54-9811-fb5293ae3b96,5.428467,,
46748,24,4,76,1631294515485,87.79492,UTC+0300,,100,1631294460000,1.8780097,yFuc3cHWzI,1631294400000,com.sec.android.app.shealth,1631294515485,2ad69b23-29ad-419b-a0e7-cecb17291e44,4.491089,,
58232,0,4,115,1631535205425,89.56836,UTC+0300,,115,1631534820000,1.5381225,yFuc3cHWzI,1631534760000,com.sec.android.app.shealth,1631535205425,afa2a4a8-53a6-433c-b78d-9816561c913e,4.0064697,,
17778,10,4,42,1631296422969,47.070312,UTC+0300,,52,1631295480000,2.6476378,yFuc3cHWzI,1631295420000,com.sec.android.app.shealth,1631296422969,ed752931-39c5-4c6f-a400-7db5293c6f94,2.5108643,,
59411,0,4,114,1631535205494,88.68164,UTC+0300,,114,1631535120000,1.4926664,yFuc3cHWzI,1631535060000,com.sec.android.app.shealth,1631535205494,8e89c21f-09c1-4885-84d7-73ad96e5b33d,3.970581,,
59227,0,4,112,1631296423095,86.52344,UTC+0300,,112,1631295840000,1.4608747,yFuc3cHWzI,1631295780000,com.sec.android.app.shealth,1631296423095,ff7ed650-11a1-4c70-85fd-8b81c7007dd3,3.9090576,,
59590,0,4,114,1631536288727,88.33789,UTC+0300,,114,1631535420000,1.4824183,yFuc3cHWzI,1631535360000,com.sec.android.app.shealth,1631536288727,ebaa4e60-0a17-4040-92c8-4806c61f2fbb,3.9764404,,
58616,0,4,112,1631296423209,86.49414,UTC+0300,,112,1631296140000,1.4755971,yFuc3cHWzI,1631296080000,com.sec.android.app.shealth,1631296423209,a4465a72-42e3-40c4-9f14-13b7ed905d8b,3.9100342,,
4507,0,4,13,1631297275751,11.359375,UTC+0300,,13,1631297280000,2.5201645,yFuc3cHWzI,1631297220000,com.sec.android.app.shealth,1631297284769,dd562e38-149e-4e85-a742-c446d69c0792,0.47521973,,
4709,0,4,7,1631519198861,5.3964844,UTC+0300,,7,1631519160000,1.1458327,yFuc3cHWzI,1631519100000,com.sec.android.app.shealth,1631519198861,da372196-7746-4c11-8990-75d9c9c98573,0.2446289,,
58361,0,4,114,1631519700072,88.46875,UTC+0300,,114,1631519460000,1.5158811,yFuc3cHWzI,1631519400000,com.sec.android.app.shealth,1631519700072,aad2f84a-ddc7-4d8f-8fae-5eeae4a3a1bc,3.9763184,,
60000,0,4,117,1631519700452,91.45117,UTC+0300,,117,1631519760000,1.5241863,yFuc3cHWzI,1631519700000,com.sec.android.app.shealth,1631519759692,8ccf1f7a-39f4-43cb-bb32-344823c2ff5f,4.0687256,,
17158,0,4,28,1631384018442,21.720703,UTC+0300,,28,1631384040000,1.2658602,yFuc3cHWzI,1631383980000,com.sec.android.app.shealth,1631384030805,f5e001ae-fdd2-4f1f-8376-e10946dfac1f,0.99328613,,
58907,0,4,110,1631536288814,84.5625,UTC+0300,,110,1631535720000,1.4355177,yFuc3cHWzI,1631535660000,com.sec.android.app.shealth,1631536288814,5baa6462-3079-4f91-a9e9-f4da34aeda2f,3.8448486,,
60000,61,4,70,1631291700475,124.95117,UTC+0300,,131,1631291760000,2.0825195,yFuc3cHWzI,1631291700000,com.sec.android.app.shealth,1631291759328,66fc1c9b-6ad6-41d4-9b9b-75f8e20d7eda,7.187622,,
7500,0,4,14,1631535205522,10.8125,UTC+0300,,14,1631535240000,1.4416022,yFuc3cHWzI,1631535180000,com.sec.android.app.shealth,1631535205522,8204edd9-24fb-4070-afe2-a462a28ace09,0.48901367,,
58098,0,4,117,1631520649435,91.43359,UTC+0300,,117,1631520060000,1.573762,yFuc3cHWzI,1631520000000,com.sec.android.app.shealth,1631520649435,5d252b63-ffad-4399-8bdc-8cc8b5282c53,4.0717773,,
12542,0,4,25,1631454533312,19.296875,UTC+0300,,25,1631454540000,1.5385538,yFuc3cHWzI,1631454480000,com.sec.android.app.shealth,1631454639690,bd4b4e87-2528-4d9b-ab3a-0247e1801713,0.87353516,,
47807,11,4,69,1631292114438,68.26172,UTC+0300,,80,1631292060000,1.4278452,yFuc3cHWzI,1631292000000,com.sec.android.app.shealth,1631292114438,80b75916-952e-49fe-a7d2-47afc6684e2a,3.3809814,,
58889,0,4,112,1631536288774,86.42578,UTC+0300,,112,1631535540000,1.467601,yFuc3cHWzI,1631535480000,com.sec.android.app.shealth,1631536288774,d33970de-7eb4-415e-9d37-d258eea12c69,3.9093018,,
58356,0,4,117,1631520649569,91.16992,UTC+0300,,117,1631520360000,1.5622796,yFuc3cHWzI,1631520300000,com.sec.android.app.shealth,1631520649569,10046f29-e481-45f8-956e-c86284672501,4.0737305,,
56142,0,4,114,1631536288884,88.453125,UTC+0300,,114,1631536020000,1.5754995,yFuc3cHWzI,1631535960000,com.sec.android.app.shealth,1631536288884,e70e3990-a6cf-4413-9e18-fd2a7cea1fe7,3.9764404,,
56578,0,4,117,1631520649642,91.36719,UTC+0300,,117,1631520660000,1.6148635,yFuc3cHWzI,1631520600000,com.sec.android.app.shealth,1631520659625,4ae2a397-9a17-473a-b080-4a79eb06d0d3,4.0733643,,
32177,0,4,58,1631472900054,45.003906,UTC+0300,,58,1631472240000,1.3986295,yFuc3cHWzI,1631472180000,com.sec.android.app.shealth,1631472900054,5e598be3-760e-44cd-97a1-9e5cd827ebbc,2.0306396,,
4836,0,4,9,1631521582244,7.0410156,UTC+0300,,9,1631521620000,1.4557507,yFuc3cHWzI,1631521560000,com.sec.android.app.shealth,1631521582244,1d219a87-ffc3-4b74-a706-510600657933,0.31384277,,
5395,0,4,16,1631536288947,12.808594,UTC+0300,,16,1631536320000,2.3737304,yFuc3cHWzI,1631536260000,com.sec.android.app.shealth,1631536288947,a211d1f6-7117-4e49-a8fa-6105b872384e,0.5699463,,
59006,0,4,109,1631536288838,83.51172,UTC+0300,,109,1631535840000,1.4153028,yFuc3cHWzI,1631535780000,com.sec.android.app.shealth,1631536288838,2306ee10-0aea-44ef-afee-a53836e8697b,3.815918,,
18024,0,4,51,1631533397560,40.541016,UTC+0300,,51,1631533380000,2.2491825,yFuc3cHWzI,1631533320000,com.sec.android.app.shealth,1631533397560,bf561d80-5016-4b88-806a-b66155689bb7,1.7930908,,
13569,0,4,28,1631293272271,21.615234,UTC+0300,,28,1631293320000,1.5928699,yFuc3cHWzI,1631293260000,com.sec.android.app.shealth,1631293277403,f37a185c-cf24-4c02-80ab-2bf18b08da1f,0.979126,,
58595,0,4,108,1631534359529,83.13086,UTC+0300,,108,1631534280000,1.418731,yFuc3cHWzI,1631534220000,com.sec.android.app.shealth,1631534359529,f00c3445-b507-434e-a0fe-af29bb6d99da,3.7745361,,
10254,0,4,18,1631644213871,13.277344,UTC+0300,,18,1631644260000,1.2947592,yFuc3cHWzI,1631644200000,com.sec.android.app.shealth,1631644220886,553ec62d-887d-40c7-8e53-2dbbd46649e4,0.64538574,,
38812,0,4,105,1631294515446,83.20703,UTC+0300,,105,1631294340000,2.1438286,yFuc3cHWzI,1631294280000,com.sec.android.app.shealth,1631294515446,82339001-ae53-4d5b-b545-5f21d957b110,3.6574707,,
54393,0,4,115,1631536288910,89.4375,UTC+0300,,115,1631536140000,1.6442533,yFuc3cHWzI,1631536080000,com.sec.android.app.shealth,1631536288910,dd6ce349-ee96-48f3-a644-3e4deed7d04e,4.007324,,
8392,0,4,14,1631519198852,10.630859,UTC+0300,,14,1631519100000,1.2666863,yFuc3cHWzI,1631519040000,com.sec.android.app.shealth,1631519198852,096d2389-41fe-4378-a8ab-04049c1903b7,0.49243164,,
56661,0,4,115,1631535205411,89.49414,UTC+0300,,115,1631534760000,1.57944,yFuc3cHWzI,1631534700000,com.sec.android.app.shealth,1631535205411,50e04bf7-150e-4a8d-8085-2a3ae869ac7b,4.0058594,,
30674,0,4,67,1631295093843,53.92578,UTC+0300,,67,1631295120000,1.7580225,yFuc3cHWzI,1631295060000,com.sec.android.app.shealth,1631295093843,436d7a22-fb8e-4567-81f3-f0552d5ab14c,2.5958252,,
5304,0,4,12,1631536907494,9.2109375,UTC+0300,,12,1631536920000,1.7364709,yFuc3cHWzI,1631536860000,com.sec.android.app.shealth,1631536907494,cc53641c-4693-4ed2-a3c9-b5948ab3f76d,0.42041016,,
58298,0,4,115,1631519700060,89.365234,UTC+0300,,115,1631519400000,1.5328854,yFuc3cHWzI,1631519340000,com.sec.android.app.shealth,1631519700060,4a057e07-1e5e-40de-9ac5-84c40be6f440,4.0081787,,
4559,0,4,10,1631689789236,7.6679688,UTC+0300,,10,1631689800000,1.681686,yFuc3cHWzI,1631689740000,com.sec.android.app.shealth,1631689791644,16ff0019-4f65-4b55-a26f-c9312424b648,0.35229492,,
47174,0,4,95,1631703150437,75.23828,UTC+0300,,95,1631703120000,1.5948837,yFuc3cHWzI,1631703060000,com.sec.android.app.shealth,1631703150437,7d285b72-6dc9-49bb-a4d6-851e7aee9f91,3.3081055,,
6895,1,4,22,1631703150425,21.304688,UTC+0300,,23,1631703060000,3.0897202,yFuc3cHWzI,1631703000000,com.sec.android.app.shealth,1631703150425,d8bc3be2-02fd-4b5e-9d97-d52e6ba75e40,1.1765137,,
59379,0,4,117,1631519700123,91.27539,UTC+0300,,117,1631519700000,1.5371597,yFuc3cHWzI,1631519640000,com.sec.android.app.shealth,1631519700123,35602168-13a7-4d54-a182-5c65384efeec,4.071167,,
4303,0,4,8,1631703285980,6.4375,UTC+0300,,8,1631703300000,1.4959366,yFuc3cHWzI,1631703240000,com.sec.android.app.shealth,1631703285980,91e31cb1-4fff-4023-9da3-7228c526df69,0.274292,,
58835,0,4,115,1631535205475,89.291016,UTC+0300,,115,1631535060000,1.5176333,yFuc3cHWzI,1631535000000,com.sec.android.app.shealth,1631535205475,5a593923-f968-40cb-845a-d70391b02878,4.010498,,
56049,0,4,118,1631296423063,93.55469,UTC+0300,,118,1631295720000,1.6691453,yFuc3cHWzI,1631295660000,com.sec.android.app.shealth,1631296423063,fc07a9ea-d7b5-4e11-a5cc-2598299b87f7,4.098999,,
56895,0,4,110,1631704748904,87.13281,UTC+0300,,110,1631704740000,1.5314502,yFuc3cHWzI,1631704680000,com.sec.android.app.shealth,1631704748904,90772cb3-70df-4216-84e5-29d6d21a2e8b,3.8256836,,
11329,0,4,24,1631705077967,18.730469,UTC+0300,,24,1631704920000,1.6532669,yFuc3cHWzI,1631704860000,com.sec.android.app.shealth,1631705077967,8b0ba1ac-0a4c-42bc-a351-cb43f9356c48,0.8359375,,
55548,0,4,115,1631520649414,89.15625,UTC+0300,,115,1631520000000,1.6050134,yFuc3cHWzI,1631519940000,com.sec.android.app.shealth,1631520649414,b8fb5ea1-bc64-447a-93a2-f0d668ffe4b7,4.010742,,
58751,0,4,115,1631296423165,89.32422,UTC+0300,,115,1631296020000,1.5203638,yFuc3cHWzI,1631295960000,com.sec.android.app.shealth,1631296423165,311616ce-f04f-4a3f-90ff-e520dd471373,4.0075684,,
15100,0,4,31,1631705077993,24.828125,UTC+0300,,31,1631705040000,1.6442373,yFuc3cHWzI,1631704980000,com.sec.android.app.shealth,1631705077993,bdd91dce-fee4-4dac-b8fc-338468faf576,1.0759277,,
17528,0,4,40,1631705564030,32.453125,UTC+0300,,40,1631705580000,1.8514005,yFuc3cHWzI,1631705520000,com.sec.android.app.shealth,1631705564030,0a822ee1-d34e-4aeb-9047-42d860a2571c,1.3869629,,
60000,0,4,115,1631535300317,89.33008,UTC+0300,,115,1631535360000,1.4888346,yFuc3cHWzI,1631535300000,com.sec.android.app.shealth,1631535359652,5330d07f-c785-49ec-abbe-4431e19acea0,4.007202,,
