com.samsung.shealth.rewards,6100041,4
is_visible,create_time,time_offset,program_id,end_time,device_type,title,exercise_type,exercise_session_id,deviceuuid,start_time,pkg_name,update_time,number_of_streak,datauuid,extra_data,controller_id,source_pkg_name
0,2021-07-06 12:35:02.132,UTC+0300,,2021-07-06 12:35:02.098,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-07-06 12:35:02.098,com.sec.android.app.shealth,2021-07-08 13:40:07.166,,2a731f2f-cac3-4999-8fe2-e9eae009f3e0,"{""mIsCompleted"":false,""mValue"":71,""mValue2"":60}",goal.activity,,
1,2021-06-22 11:55:00.903,UTC+0300,,2021-06-21 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-21 22:00:00.000,com.sec.android.app.shealth,2021-06-27 22:06:46.326,,0c6bc1ea-0f0e-47b4-aa02-0315ffd7f739,"{""mTarget"":6000,""mValue"":7659}",tracker.pedometer,,
0,2021-06-21 17:00:06.332,UTC+0300,,2021-06-21 17:00:06.270,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-21 17:00:06.270,com.sec.android.app.shealth,2021-06-22 11:55:02.134,,a6ff0afa-6ab7-4f69-a632-30f9cb649c3b,"{""mIsCompleted"":false,""mValue"":74,""mValue2"":60}",goal.activity,,
1,2021-06-08 15:15:11.937,UTC+0300,,2021-06-07 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-07 22:00:00.000,com.sec.android.app.shealth,2021-06-13 22:00:02.082,,d789d739-73b3-477a-a1c0-cc5261ddbd0a,"{""mTarget"":6000,""mValue"":8374}",tracker.pedometer,,
1,2021-06-21 10:51:28.948,UTC+0300,,2021-06-20 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-20 22:00:00.000,com.sec.android.app.shealth,2021-06-26 22:00:16.228,,ca49666f-691c-4455-84d1-9ce5c71e4c81,"{""mTarget"":6000,""mValue"":8475}",tracker.pedometer,,
1,2021-06-30 11:10:50.112,UTC+0300,,2021-06-29 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-29 22:00:00.000,com.sec.android.app.shealth,2021-07-05 22:00:34.289,,a34c9da8-e58d-437f-8970-8fe4c5e955c3,"{""mTarget"":6000,""mValue"":7379}",tracker.pedometer,,
0,2021-07-09 08:32:41.323,UTC+0300,,2021-07-09 08:32:41.266,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-07-09 08:32:41.266,com.sec.android.app.shealth,2021-08-10 19:27:21.974,,bcd4b84d-fce4-43e4-8b6d-22f45ce99b56,"{""mIsCompleted"":false,""mValue"":113,""mValue2"":60}",goal.activity,,
0,2021-06-23 11:04:00.476,UTC+0300,,2021-06-23 11:04:00.433,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-23 11:04:00.433,com.sec.android.app.shealth,2021-06-24 11:55:01.345,,1c96595e-9a18-47d7-962a-c98aac910435,"{""mIsCompleted"":false,""mValue"":62,""mValue2"":60}",goal.activity,,
1,2021-06-11 17:35:00.432,UTC+0300,,2021-06-10 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-10 22:00:00.000,com.sec.android.app.shealth,2021-06-16 22:00:04.273,,96f37bae-8db7-4e3a-8ada-a3cb7b479b04,"{""mTarget"":6000,""mValue"":7798}",tracker.pedometer,,
1,2021-06-24 11:55:00.618,UTC+0300,,2021-06-23 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-23 22:00:00.000,com.sec.android.app.shealth,2021-06-29 22:00:06.759,,1a2c31de-e939-4245-97d0-539f185fe1bf,"{""mTarget"":6000,""mValue"":8674}",tracker.pedometer,,
1,2021-07-02 13:09:40.871,UTC+0300,,2021-07-01 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-07-01 22:00:00.000,com.sec.android.app.shealth,2021-07-07 22:00:04.344,,5ce1b2ec-4d0e-484a-824a-341fc95cc5ca,"{""mTarget"":6000,""mValue"":9579}",tracker.pedometer,,
1,2021-06-23 10:55:01.689,UTC+0300,,2021-06-22 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-22 22:00:00.000,com.sec.android.app.shealth,2021-06-28 22:00:05.641,,86b0b1e7-aa52-4c15-830a-03db7bda4f0b,"{""mTarget"":6000,""mValue"":6907}",tracker.pedometer,,
1,2021-08-30 06:29:56.459,UTC+0300,,2021-08-29 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-08-29 22:00:00.000,com.sec.android.app.shealth,2021-09-04 22:00:03.680,,c82771fa-e17a-4278-ae58-a79fc202f496,"{""mTarget"":6000,""mValue"":8630}",tracker.pedometer,,
1,2021-06-16 11:44:04.178,UTC+0300,,2021-06-15 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-15 22:00:00.000,com.sec.android.app.shealth,2021-06-21 22:00:02.746,,cccb94a7-8414-41da-9d99-ac33ff016e27,"{""mTarget"":6000,""mValue"":7856}",tracker.pedometer,,
1,2021-06-25 11:09:29.246,UTC+0300,,2021-06-24 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-24 22:00:00.000,com.sec.android.app.shealth,2021-06-30 22:00:02.081,,81511fa5-98a4-4291-bc95-a82b1da8bb59,"{""mTarget"":6000,""mValue"":10010}",tracker.pedometer,,
1,2021-06-25 22:00:03.383,UTC+0300,,2021-06-24 22:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,yFuc3cHWzI,2021-06-24 22:00:00.000,com.sec.android.app.shealth,2021-06-25 22:00:03.383,,b35f6bff-31aa-4e47-ae8f-4268951a1300,"{""mTarget"":-1,""mValue"":10010}",tracker.pedometer,,
1,2021-07-08 13:35:01.860,UTC+0300,,2021-07-07 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-07-07 22:00:00.000,com.sec.android.app.shealth,2021-07-13 22:11:34.826,,7dc9050c-428b-4c6a-b49b-e4d89b70dd90,"{""mTarget"":6000,""mValue"":7899}",tracker.pedometer,,
1,2021-06-25 11:09:31.354,UTC+0300,,2021-06-24 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-24 22:00:00.000,com.sec.android.app.shealth,2021-06-30 22:00:03.199,,4fe98879-92e0-4031-b4ec-5681db24563e,"{""mTarget"":6000,""mValue"":10010}",tracker.pedometer,,
1,2021-09-06 12:29:49.510,UTC+0300,,2021-09-05 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-09-05 22:00:00.000,com.sec.android.app.shealth,2021-09-11 22:00:01.222,,952d9a63-53e2-42f7-aaf0-5f732a316d8a,"{""mTarget"":6000,""mValue"":6795}",tracker.pedometer,,
1,2021-08-10 17:37:09.982,UTC+0300,,2021-08-09 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-08-09 22:00:00.000,com.sec.android.app.shealth,2021-08-15 22:01:19.904,,6dd81c40-ff1c-47b0-b38c-4ac76f40af0d,"{""mTarget"":6000,""mValue"":7379}",tracker.pedometer,,
1,2021-06-28 14:52:16.345,UTC+0300,,2021-06-27 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-27 22:00:00.000,com.sec.android.app.shealth,2021-07-03 22:00:02.922,,be43dc8b-52c2-470b-9399-42461ffe0f29,"{""mTarget"":6000,""mValue"":6855}",tracker.pedometer,,
1,2021-06-18 13:15:00.488,UTC+0300,,2021-06-17 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-17 22:00:00.000,com.sec.android.app.shealth,2021-06-23 22:00:05.588,,85067a1a-22b4-4e3c-becd-32db707d00a7,"{""mTarget"":6000,""mValue"":11371}",tracker.pedometer,,
0,2021-06-29 11:29:08.116,UTC+0300,,2021-06-29 11:29:08.080,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-29 11:29:08.080,com.sec.android.app.shealth,2021-06-30 11:10:48.859,,b38cb9dc-3aa9-4806-93ff-ebff25751fb1,"{""mIsCompleted"":false,""mValue"":96,""mValue2"":60}",goal.activity,,
1,2021-06-29 11:29:09.199,UTC+0300,,2021-06-28 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-28 22:00:00.000,com.sec.android.app.shealth,2021-07-04 22:00:04.704,,24306f84-713d-481e-b4c7-22d5e56b43c0,"{""mTarget"":6000,""mValue"":10218}",tracker.pedometer,,
1,2021-09-16 13:15:00.318,UTC+0300,,2021-09-15 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-09-15 22:00:00.000,com.sec.android.app.shealth,2021-09-19 22:00:01.766,,f661b9da-ca90-403f-9435-a468fcfa4e28,"{""mTarget"":6000,""mValue"":8001}",tracker.pedometer,,
0,2021-06-19 13:20:58.133,UTC+0300,,2021-06-19 13:20:57.771,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-19 13:20:57.771,com.sec.android.app.shealth,2021-06-21 17:00:06.320,,dccdf643-3a02-4705-86d6-b4deda7a5803,"{""mIsCompleted"":false,""mValue"":70,""mValue2"":60}",goal.activity,,
1,2021-06-30 22:00:03.257,UTC+0300,,2021-06-24 22:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,yFuc3cHWzI,2021-06-24 22:00:00.000,com.sec.android.app.shealth,2021-06-30 22:00:03.257,,11778183-0c97-4608-a5d0-fedda8a34064,"{""mTarget"":-1,""mValue"":10010}",tracker.pedometer,,
0,2021-06-30 11:10:48.863,UTC+0300,,2021-06-30 11:10:48.821,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-30 11:10:48.821,com.sec.android.app.shealth,2021-07-01 11:44:14.510,,529f1d5f-0adb-447d-ad70-42a5d12d748d,"{""mIsCompleted"":false,""mValue"":67,""mValue2"":60}",goal.activity,,
1,2021-09-01 17:55:00.360,UTC+0300,,2021-08-31 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-08-31 22:00:00.000,com.sec.android.app.shealth,2021-09-06 22:00:01.518,,0ec268cd-cb0d-4e11-93ca-1aae4b60c8ca,"{""mTarget"":6000,""mValue"":9820}",tracker.pedometer,,
1,2021-07-01 11:35:00.686,UTC+0300,,2021-06-30 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-30 22:00:00.000,com.sec.android.app.shealth,2021-07-06 22:00:22.168,,c853e863-e651-44ed-b086-67e7941ca983,"{""mTarget"":6000,""mValue"":7634}",tracker.pedometer,,
1,2021-06-22 11:55:03.335,UTC+0300,,2021-06-21 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-21 22:00:00.000,com.sec.android.app.shealth,2021-06-27 22:06:47.544,,03daa871-5b81-41c3-a20a-c91975a40075,"{""mTarget"":6000,""mValue"":7659}",tracker.pedometer,,
0,2021-07-02 17:08:53.276,UTC+0300,,2021-07-02 17:08:53.177,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-07-02 17:08:53.177,com.sec.android.app.shealth,2021-07-06 12:35:02.127,,5bd4e85a-611f-42a8-be1e-b60ca314bfcd,"{""mIsCompleted"":false,""mValue"":90,""mValue2"":60}",goal.activity,,
1,2021-09-13 12:31:29.092,UTC+0300,,2021-09-12 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-09-12 22:00:00.000,com.sec.android.app.shealth,2021-09-18 22:00:01.284,,28d6a87f-5d48-4acc-8379-4ce7b179f8a2,"{""mTarget"":6000,""mValue"":6649}",tracker.pedometer,,
1,2021-07-02 13:09:19.230,UTC+0300,,2021-07-01 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-07-01 22:00:00.000,com.sec.android.app.shealth,2021-07-07 22:00:02.742,,989cc7f6-34ff-4633-b4ec-1dfcd28938a1,"{""mTarget"":6000,""mValue"":9579}",tracker.pedometer,,
0,2021-07-08 13:40:07.179,UTC+0300,,2021-07-08 13:40:07.124,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-07-08 13:40:07.124,com.sec.android.app.shealth,2021-07-09 08:32:41.316,,08d85a40-459d-4dee-8283-338799d73619,"{""mIsCompleted"":false,""mValue"":74,""mValue2"":60}",goal.activity,,
1,2021-06-24 11:55:02.202,UTC+0300,,2021-06-23 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-23 22:00:00.000,com.sec.android.app.shealth,2021-06-29 22:00:08.678,,b4926308-c4b1-4415-937d-9f547d5f9957,"{""mTarget"":6000,""mValue"":8674}",tracker.pedometer,,
1,2021-07-06 12:35:00.815,UTC+0300,,2021-07-05 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-07-05 22:00:00.000,com.sec.android.app.shealth,2021-07-11 22:00:02.166,,332ff81e-71fb-42fc-a7ea-8a94554226f7,"{""mTarget"":6000,""mValue"":8122}",tracker.pedometer,,
1,2021-07-08 13:35:00.510,UTC+0300,,2021-07-07 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-07-07 22:00:00.000,com.sec.android.app.shealth,2021-07-13 22:11:33.747,,a514b6ec-1e0a-47bb-98dc-96722606ca22,"{""mTarget"":6000,""mValue"":7899}",tracker.pedometer,,
1,2021-08-10 17:39:33.503,UTC+0300,,2021-08-09 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-08-09 22:00:00.000,com.sec.android.app.shealth,2021-08-15 22:01:40.692,,6632e004-9424-4265-bde7-ba5d57893732,"{""mTarget"":6000,""mValue"":7379}",tracker.pedometer,,
1,2021-07-09 22:00:03.499,UTC+0300,,2021-07-08 22:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,yFuc3cHWzI,2021-07-08 22:00:00.000,com.sec.android.app.shealth,2021-07-09 22:00:03.499,,8093ca0d-a27e-4a04-868f-27bf9e66fc30,"{""mTarget"":-1,""mValue"":12361}",tracker.pedometer,,
1,2021-07-09 08:32:40.251,UTC+0300,,2021-07-08 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-07-08 22:00:00.000,com.sec.android.app.shealth,2021-07-14 22:00:05.303,,d95f219e-a1a2-4dd1-a954-19e5a2c418b8,"{""mTarget"":6000,""mValue"":12361}",tracker.pedometer,,
0,2021-06-28 14:52:15.496,UTC+0300,,2021-06-28 14:52:15.467,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-28 14:52:15.467,com.sec.android.app.shealth,2021-06-29 11:29:08.112,,5c7019eb-584f-4080-af4b-0229dc294ee8,"{""mIsCompleted"":false,""mValue"":63,""mValue2"":60}",goal.activity,,
0,2021-09-01 17:55:00.888,UTC+0300,,2021-09-01 17:55:00.862,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-09-01 17:55:00.862,com.sec.android.app.shealth,2021-09-06 18:09:58.308,,2805b413-def6-4d09-a3ff-3256aa06fbdb,"{""mIsCompleted"":false,""mValue"":88,""mValue2"":60}",goal.activity,,
0,2021-08-30 15:55:01.459,UTC+0300,,2021-08-30 15:55:01.406,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-08-30 15:55:01.406,com.sec.android.app.shealth,2021-09-01 17:55:00.885,,64024cf0-1fe9-44aa-b001-1923312fea92,"{""mIsCompleted"":false,""mValue"":74,""mValue2"":60}",goal.activity,,
1,2021-06-30 11:10:48.279,UTC+0300,,2021-06-29 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-29 22:00:00.000,com.sec.android.app.shealth,2021-07-05 22:00:33.258,,80c79ba5-f84a-4595-81b0-d7e74d3f6d57,"{""mTarget"":6000,""mValue"":7379}",tracker.pedometer,,
1,2021-09-13 12:31:30.108,UTC+0300,,2021-09-12 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-09-12 22:00:00.000,com.sec.android.app.shealth,2021-09-18 22:00:01.942,,2af52089-badd-4880-bf56-59729baa6c42,"{""mTarget"":6000,""mValue"":6649}",tracker.pedometer,,
0,2021-08-10 19:27:22.075,UTC+0300,,2021-08-10 19:27:21.899,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-08-10 19:27:21.899,com.sec.android.app.shealth,2021-08-30 15:55:01.442,,d1aaa165-90c6-423b-997c-f8a5a5ef888b,"{""mIsCompleted"":false,""mValue"":70,""mValue2"":60}",goal.activity,,
0,2021-09-06 18:09:58.331,UTC+0300,,2021-09-06 18:09:58.274,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-09-06 18:09:58.274,com.sec.android.app.shealth,2021-09-13 12:33:37.133,,c8f8bac3-ad7c-463f-871d-bf765f7f3a63,"{""mIsCompleted"":false,""mValue"":60,""mValue2"":60}",goal.activity,,
1,2021-09-16 13:32:19.404,UTC+0300,,2021-09-16 13:32:19.376,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-09-16 13:32:19.376,com.sec.android.app.shealth,2021-09-16 18:13:40.582,,7f017735-cf1f-426f-98f7-3640b8af558e,"{""mIsCompleted"":false,""mValue"":72,""mValue2"":60}",goal.activity,,
0,2021-07-01 11:44:14.722,UTC+0300,,2021-07-01 11:44:14.460,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-07-01 11:44:14.460,com.sec.android.app.shealth,2021-07-02 17:08:53.205,,361b3f87-5979-4fba-b925-0e637bcdb76c,"{""mIsCompleted"":false,""mValue"":69,""mValue2"":60}",goal.activity,,
1,2021-09-01 17:55:01.723,UTC+0300,,2021-08-31 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-08-31 22:00:00.000,com.sec.android.app.shealth,2021-09-06 22:00:02.077,,1a597751-c9c8-4bc4-b375-814cc1f89423,"{""mTarget"":6000,""mValue"":9820}",tracker.pedometer,,
0,2021-09-13 12:33:37.153,UTC+0300,,2021-09-13 12:33:37.107,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-09-13 12:33:37.107,com.sec.android.app.shealth,2021-09-16 13:32:19.400,,4341c3c3-8a4a-4e6a-9b94-316faaef8ed4,"{""mIsCompleted"":false,""mValue"":61,""mValue2"":60}",goal.activity,,
1,2021-07-06 12:35:03.268,UTC+0300,,2021-07-05 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-07-05 22:00:00.000,com.sec.android.app.shealth,2021-07-11 22:00:03.122,,ca399633-1a87-4362-9f8c-bcb90e50377c,"{""mTarget"":6000,""mValue"":8122}",tracker.pedometer,,
1,2021-07-09 08:32:42.423,UTC+0300,,2021-07-08 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-07-08 22:00:00.000,com.sec.android.app.shealth,2021-07-14 22:00:06.441,,4f85be76-515a-49ec-a5e4-cc7536da67a2,"{""mTarget"":6000,""mValue"":12361}",tracker.pedometer,,
1,2021-08-30 06:29:57.455,UTC+0300,,2021-08-29 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-08-29 22:00:00.000,com.sec.android.app.shealth,2021-09-04 22:00:04.206,,cc8bf3a0-5001-41be-aa1e-39b29c98f836,"{""mTarget"":6000,""mValue"":8630}",tracker.pedometer,,
1,2021-09-06 12:30:10.529,UTC+0300,,2021-09-05 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-09-05 22:00:00.000,com.sec.android.app.shealth,2021-09-11 22:00:01.978,,55e1f122-def3-4846-bed1-5dadce1fea38,"{""mTarget"":6000,""mValue"":6795}",tracker.pedometer,,
1,2021-09-16 13:15:01.448,UTC+0300,,2021-09-15 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-09-15 22:00:00.000,com.sec.android.app.shealth,2021-09-19 22:00:02.390,,9fe37cdd-eca0-457d-9c42-3eabcd233a32,"{""mTarget"":6000,""mValue"":8001}",tracker.pedometer,,
